"location.long","location.lat","timestamp","burst_","step_id_","case_","x1_","y1_","x2_","y2_","t1_","t2_","dt_","sl_","ta_","individual.local.identifier","utm.northing","x2_.1"
-8.50316996565703,TRUE,"2014-04-13 08:14:56",1,8,FALSE,4968222.79856826,-1185183.19535634,4968944.85419811,-1184951.90365985,"2014-04-13 08:14:56","2014-04-13 08:30:20",15.4,768.237416270803,-119.032020972275,"B3",-1184951.90365985,-1.30921756136671
-8.50318321794063,TRUE,"2014-04-17 13:38:02",16,157,FALSE,4967913.49028314,-1185085.85011285,4968036.17050184,-1184849.56039579,"2014-04-17 13:38:02","2014-04-17 13:53:35",15.55,237.978018941181,19.8787486910903,"B3",-1184849.56039579,-1.31582300715655
-8.50318434565308,TRUE,"2014-04-13 13:56:49",2,27,FALSE,4968357.76148535,-1184961.42068843,4968397.65674525,-1184891.16666616,"2014-04-13 13:56:49","2014-04-13 14:12:28",15.65,65.7342268910465,-49.346862584156,"B3",-1184891.16666616,-1.3131944710557
-8.50318629742087,TRUE,"2014-04-14 11:57:44",5,51,FALSE,4967333.94277822,-1184920.03549624,4967351.24012564,-1184771.4673344,"2014-04-14 11:57:44","2014-04-14 12:13:17",15.55,133.285223995086,145.953914386296,"B3",-1184771.4673344,-1.32080309674312
-8.50321551713785,TRUE,"2014-04-13 07:29:18",1,5,FALSE,4967826.67125167,-1185245.10642069,4967847.80924839,-1184832.48483126,"2014-04-13 07:29:18","2014-04-13 07:44:24",15.1,334.036582145699,20.3570294540468,"B3",-1184832.48483126,-1.3171889174895
-8.50322770374214,TRUE,"2014-04-13 10:33:57",1,17,FALSE,4968388.15154934,-1185002.56506919,4968518.70373358,-1184911.11572498,"2014-04-13 10:33:57","2014-04-13 10:49:45",15.8,148.826936656102,-137.729296110427,"B3",-1184911.11572498,-1.31230935042868
-8.50324467229248,TRUE,"2014-04-13 09:16:57",1,12,FALSE,4968331.81925982,-1185126.83319139,4968302.98189234,-1184888.7544294,"2014-04-13 09:16:57","2014-04-13 09:32:22",15.4166666666667,81.4389611924789,-136.297331107417,"B3",-1184888.7544294,-1.31387590547344
-8.50325163516422,TRUE,"2014-04-14 11:26:31",5,49,FALSE,4967372.66733774,-1184931.0445314,4967388.74921519,-1184784.91143951,"2014-04-14 11:26:31","2014-04-14 11:42:01",15.5,128.852509397362,20.2952175144961,"B3",-1184784.91143951,-1.32052281899442
-8.50326668941707,TRUE,"2014-04-17 10:00:21",15,147,FALSE,4967963.81606227,-1185081.96637493,4968026.78237768,-1184860.16683977,"2014-04-17 10:00:21","2014-04-17 10:16:03",15.7,150.535084893061,-105.674908435686,"B3",-1184860.16683977,-1.31588165690417
-8.50327736027867,TRUE,"2014-04-16 15:11:52",12,132,FALSE,4967860.10414325,-1184999.81427203,4967854.38705184,-1184841.89452906,"2014-04-16 15:11:52","2014-04-16 15:27:19",15.45,126.178686972704,-86.3484729707292,"B3",-1184841.89452906,-1.31713396570184
-8.50327824077723,TRUE,"2014-04-16 12:04:39",12,120,FALSE,4967633.08559592,-1185125.36058421,4967729.66252514,-1184827.71814776,"2014-04-16 12:04:39","2014-04-16 12:20:34",15.9166666666667,224.996154064739,45.1094443965737,"B3",-1184827.71814776,-1.31804078591304
-8.5032792686741,TRUE,"2014-04-13 09:16:57",1,12,FALSE,4968331.81925982,-1185126.83319139,4968272.79821058,-1184890.13574413,"2014-04-13 09:16:57","2014-04-13 09:32:22",15.4166666666667,95.2664392079,-66.8760897839443,"B3",-1184890.13574413,-1.31409138818143
-8.50328762765092,TRUE,"2014-04-13 14:12:28",2,28,FALSE,4968416.67099059,-1184943.40991283,4968354.55432819,-1184900.68032115,"2014-04-13 14:12:28","2014-04-13 14:28:14",15.7666666666667,121.174332302483,171.75503571938,"B3",-1184900.68032115,-1.31349597272332
-8.50330149252603,TRUE,"2014-04-17 10:00:21",15,147,FALSE,4967963.81606227,-1185081.96637493,4968299.77554848,-1184896.339671,"2014-04-17 10:00:21","2014-04-17 10:16:03",15.7,350.686794839448,138.52091311534,"B3",-1184896.339671,-1.31389267441677
-8.5033017317431,TRUE,"2014-04-14 11:11:02",5,48,FALSE,4967399.45481368,-1184984.22967961,4967337.29247476,-1184786.02377835,"2014-04-14 11:11:02","2014-04-14 11:26:31",15.4833333333333,157.782049656785,39.6748616333277,"B3",-1184786.02377835,-1.32089122749671
-8.50331179658448,TRUE,"2014-04-17 14:09:04",16,159,FALSE,4967895.26229255,-1184999.36438082,4967948.91776067,-1184857.55249035,"2014-04-17 14:09:04","2014-04-17 14:24:36",15.5333333333333,147.836645048503,-49.0661045929422,"B3",-1184857.55249035,-1.31644263626654
-8.50331737821184,TRUE,"2014-04-13 11:05:42",1,19,FALSE,4968449.66987863,-1184947.33479144,4968391.53643877,-1184909.08506322,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,78.5895558498197,-129.543456587405,"B3",-1184909.08506322,-1.31322364871616
-8.5033174640659,TRUE,"2014-04-13 10:33:57",1,17,FALSE,4968388.15154934,-1185002.56506919,4968562.00355397,-1184928.6446947,"2014-04-13 10:33:57","2014-04-13 10:49:45",15.8,182.022967217294,169.946767857418,"B3",-1184928.6446947,-1.31198418268321
-8.50332152853352,TRUE,"2014-04-13 11:05:42",1,19,FALSE,4968449.66987863,-1184947.33479144,4968478.72504498,-1184919.66386149,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,51.3226653965312,170.614999350157,"B3",-1184919.66386149,-1.31258922511082
-8.50334305230932,TRUE,"2014-04-13 12:09:12",1,23,FALSE,4968407.03522406,-1185037.20462536,4968336.14353234,-1184906.32681098,"2014-04-13 12:09:12","2014-04-13 12:25:02",15.8333333333333,140.843467746118,77.4964760270647,"B3",-1184906.32681098,-1.31362345420547
-8.50336493608008,TRUE,"2014-04-16 12:20:34",12,121,FALSE,4967717.75640465,-1185030.93272914,4967769.07709959,-1184844.37071167,"2014-04-16 12:20:34","2014-04-16 12:36:12",15.6333333333333,209.816048591228,-67.7913476657737,"B3",-1184844.37071167,-1.3177442015149
-8.50336892048229,TRUE,"2014-04-14 08:53:57",4,43,FALSE,4967824.95728917,-1185041.40701496,4967816.42192127,-1184850.35648778,"2014-04-14 08:53:57","2014-04-14 09:09:24",15.45,212.526860470734,-105.203181730446,"B3",-1184850.35648778,-1.31739947952304
-8.50337018477654,TRUE,"2014-04-13 11:05:42",1,19,FALSE,4968449.66987863,-1184947.33479144,4968048.09597133,-1184877.09605167,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,410.445121826378,9.21648992172419,"B3",-1184877.09605167,-1.31571476092548
-8.50337164542377,TRUE,"2014-04-13 09:32:22",1,13,FALSE,4968379.65648376,-1184964.91682588,4968375.42669444,-1184914.83340755,"2014-04-13 09:32:22","2014-04-13 09:47:47",15.4166666666667,70.4905047381815,95.8786170955165,"B3",-1184914.83340755,-1.31333453202282
-8.50337340398349,TRUE,"2014-04-16 07:54:11",11,108,FALSE,4967834.55450096,-1185560.22282663,4967735.27888939,-1184841.68091272,"2014-04-16 07:54:11","2014-04-16 08:09:35",15.4,437.299904103535,58.3484802845817,"B3",-1184841.68091272,-1.31798898752868
-8.50338222477902,TRUE,"2014-04-14 14:21:27",5,60,FALSE,4967759.48868271,-1185080.08558958,4967518.71963059,-1184818.08779566,"2014-04-14 14:21:27","2014-04-14 14:36:56",15.4833333333333,385.412413874431,46.2278471318215,"B3",-1184818.08779566,-1.31956268477941
-8.50339117230693,TRUE,"2014-04-13 15:35:53",2,33,FALSE,4967940.20028337,-1185134.82997657,4967823.6524104,-1184854.29982616,"2014-04-13 15:35:53","2014-04-13 15:51:25",15.5333333333333,254.041339028372,-54.5012551220916,"B3",-1184854.29982616,-1.31734434119942
-8.50339951131458,TRUE,"2014-04-17 10:16:03",15,148,FALSE,4967893.31409745,-1184996.90035764,4967825.21150495,-1184855.64570184,"2014-04-17 10:16:03","2014-04-17 10:31:42",15.65,115.525675313606,33.6171647914645,"B3",-1184855.64570184,-1.31733204404996
-8.50340175862214,TRUE,"2014-04-13 10:18:35",1,16,FALSE,4968423.57701914,-1184995.01292633,4968563.70948845,-1184940.6389943,"2014-04-13 10:18:35","2014-04-13 10:33:57",15.3666666666667,153.205573349509,-5.86707855054846,"B3",-1184940.6389943,-1.31196206919855
-8.50340655078137,TRUE,"2014-04-17 10:31:42",15,149,FALSE,4967849.91156059,-1184948.96353803,4967884.85596732,-1184863.46937412,"2014-04-17 10:31:42","2014-04-17 10:47:30",15.8,89.6625157807125,20.0200110166403,"B3",-1184863.46937412,-1.31689753702123
-8.50340966770056,TRUE,"2014-04-14 15:23:38",5,64,FALSE,4967915.51595211,-1185165.44534993,4967854.25534456,-1184860.39714228,"2014-04-14 15:23:38","2014-04-14 15:39:13",15.5833333333333,276.545772594879,133.7410613952,"B3",-1184860.39714228,-1.3171196858729
-8.50341061099196,TRUE,"2014-04-13 09:16:57",1,12,FALSE,4968331.81925982,-1185126.83319139,4968335.61899241,-1184915.72261109,"2014-04-13 09:16:57","2014-04-13 09:32:22",15.4166666666667,49.3407411358782,-111.603625567837,"B3",-1184915.72261109,-1.31361948656485
-8.50341192064114,TRUE,"2014-04-13 09:32:22",1,13,FALSE,4968379.65648376,-1184964.91682588,4968554.4411959,-1184940.99852945,"2014-04-13 09:32:22","2014-04-13 09:47:47",15.4166666666667,180.28641371483,-156.83195169135,"B3",-1184940.99852945,-1.31202828734857
-8.50341735902922,TRUE,"2014-04-13 12:56:21",1,26,FALSE,4968315.69394174,-1185091.25482308,4968424.56759732,-1184926.86678749,"2014-04-13 12:56:21","2014-04-13 13:13:14",16.8833333333333,208.080152698845,-55.5285075334301,"B3",-1184926.86678749,-1.31297196331372
-8.50343048370986,TRUE,"2014-04-13 12:40:40",1,25,FALSE,4968371.49863103,-1185031.17000289,4968273.24251691,-1184911.35158716,"2014-04-13 12:40:40","2014-04-13 12:56:21",15.6833333333333,204.986434325814,140.300764036435,"B3",-1184911.35158716,-1.31407074058086
-8.50343679536736,TRUE,"2014-04-13 10:33:57",1,17,FALSE,4968388.15154934,-1185002.56506919,4968428.02871435,-1184929.98413628,"2014-04-13 10:33:57","2014-04-13 10:49:45",15.8,65.995199104788,-30.4939462147903,"B3",-1184929.98413628,-1.31294455881459
-8.50343950646668,TRUE,"2014-04-17 13:53:35",16,158,FALSE,4967899.64903309,-1185053.47974612,4967586.66081198,-1184833.89374839,"2014-04-17 13:53:35","2014-04-17 14:09:04",15.4833333333333,354.036942639094,-135.574811644848,"B3",-1184833.89374839,-1.3190620497508
-8.50343994412172,TRUE,"2014-04-13 10:49:45",1,18,FALSE,4968457.88171952,-1184982.56909625,4968452.23377557,-1184933.20049023,"2014-04-13 10:49:45","2014-04-13 11:05:42",15.95,15.2209638847635,52.2164327936997,"B3",-1184933.20049023,-1.3127682018919
-8.50344319691471,TRUE,"2014-04-13 14:12:28",2,28,FALSE,4968416.67099059,-1184943.40991283,4968424.67699216,-1184930.49580062,"2014-04-13 14:12:28","2014-04-13 14:28:14",15.7666666666667,74.6570380869291,171.109355951822,"B3",-1184930.49580062,-1.31296819174016
-8.50344373973117,TRUE,"2014-04-14 14:21:27",5,60,FALSE,4967759.48868271,-1185080.08558958,4967882.54957477,-1184868.40990802,"2014-04-14 14:21:27","2014-04-14 14:36:56",15.4833333333333,279.213290502202,101.645336644908,"B3",-1184868.40990802,-1.31691002455078
-8.50345185919792,TRUE,"2014-04-13 09:47:47",1,14,FALSE,4968390.56408345,-1184985.19689339,4968653.72129683,-1184957.97381313,"2014-04-13 09:47:47","2014-04-13 10:03:09",15.3666666666667,265.430931690068,138.361060703486,"B3",-1184957.97381313,-1.31130183524189
-8.50345362503112,TRUE,"2014-04-14 08:38:29",4,42,FALSE,4967909.65331323,-1185022.15452468,4968033.56144747,-1184887.10803214,"2014-04-14 08:38:29","2014-04-14 08:53:57",15.4666666666667,197.892399620273,-162.468613037307,"B3",-1184887.10803214,-1.31581083469885
-8.5034576308364,TRUE,"2014-04-13 09:16:57",1,12,FALSE,4968331.81925982,-1185126.83319139,4968272.52248276,-1184915.06868653,"2014-04-13 09:16:57","2014-04-13 09:32:22",15.4166666666667,77.4657651218813,-98.0884160626085,"B3",-1184915.06868653,-1.31407284915465
-8.50346376839054,TRUE,"2014-04-13 11:22:17",1,20,FALSE,4968468.74658613,-1184961.97004652,4968516.25774256,-1184943.87695615,"2014-04-13 11:22:17","2014-04-13 11:37:51",15.5666666666667,52.0569355525457,50.6864921012151,"B3",-1184943.87695615,-1.31229994326071
-8.50346459586658,TRUE,"2014-04-13 12:09:12",1,23,FALSE,4968407.03522406,-1185037.20462536,4968501.36800573,-1184942.285313,"2014-04-13 12:09:12","2014-04-13 12:25:02",15.8333333333333,127.477574980439,-106.076416978112,"B3",-1184942.285313,-1.31240811007237
-8.50346821509006,TRUE,"2014-04-13 12:09:12",1,23,FALSE,4968407.03522406,-1185037.20462536,4968441.30541931,-1184935.90434571,"2014-04-13 12:09:12","2014-04-13 12:25:02",15.8333333333333,98.2917480773599,-105.599492670073,"B3",-1184935.90434571,-1.31284440512622
-8.50347067320644,TRUE,"2014-04-13 10:33:57",1,17,FALSE,4968388.15154934,-1185002.56506919,4968301.30875715,-1184920.19501235,"2014-04-13 10:33:57","2014-04-13 10:49:45",15.8,106.92145199885,165.881546782232,"B3",-1184920.19501235,-1.31386203984186
-8.50347661862729,TRUE,"2014-04-13 10:49:45",1,18,FALSE,4968457.88171952,-1184982.56909625,4968450.11033655,-1184938.09025006,"2014-04-13 10:49:45","2014-04-13 11:05:42",15.95,12.077083202233,-167.376168748287,"B3",-1184938.09025006,-1.31277941689624
-8.5034769106467,TRUE,"2014-04-13 13:56:49",2,27,FALSE,4968357.76148535,-1184961.42068843,4968387.68338304,-1184930.97254105,"2014-04-13 13:56:49","2014-04-13 14:12:28",15.65,32.403829685402,0.393934081350309,"B3",-1184930.97254105,-1.31323328860835
-8.50349719223105,TRUE,"2014-04-13 14:12:28",2,28,FALSE,4968416.67099059,-1184943.40991283,4968407.3400822,-1184936.06534993,"2014-04-13 14:12:28","2014-04-13 14:28:14",15.7666666666667,69.2881404323588,127.369581063836,"B3",-1184936.06534993,-1.31308802862837
-8.50351101082136,TRUE,"2014-04-13 11:37:51",1,21,FALSE,4968423.24055699,-1184965.15169596,4968383.96230433,-1184935.3187471,"2014-04-13 11:37:51","2014-04-13 11:53:27",15.6,122.959297450253,27.0286771771487,"B3",-1184935.3187471,-1.31325641673689
-8.50351343556296,TRUE,"2014-04-14 09:09:24",4,44,FALSE,4967632.32783163,-1185062.71188309,4967578.38790886,-1184843.29211487,"2014-04-14 09:09:24","2014-04-14 09:25:37",16.2166666666667,228.389904896429,8.09240894858283,"B3",-1184843.29211487,-1.31911369276946
-8.50351747821699,TRUE,"2014-04-13 13:56:49",2,27,FALSE,4968357.76148535,-1184961.42068843,4968389.81760695,-1184936.89540291,"2014-04-13 13:56:49","2014-04-13 14:12:28",15.65,32.7113706819666,-62.6313613399953,"B3",-1184936.89540291,-1.31321309784128
-8.50352014770722,TRUE,"2014-04-13 11:05:42",1,19,FALSE,4968449.66987863,-1184947.33479144,4968436.31996732,-1184942.60155162,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,23.5235780939114,-173.754911402326,"B3",-1184942.60155162,-1.31287467221452
-8.50353091671048,TRUE,"2014-04-13 11:05:42",1,19,FALSE,4968449.66987863,-1184947.33479144,4968451.66529626,-1184945.86855852,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,16.2246604647883,-136.782579315431,"B3",-1184945.86855852,-1.31276185635558
-8.50353623881871,TRUE,"2014-04-17 10:31:42",15,149,FALSE,4967849.91156059,-1184948.96353803,4967918.7022642,-1184885.50123566,"2014-04-17 10:31:42","2014-04-17 10:47:30",15.8,91.6370953441635,-99.8092687270775,"B3",-1184885.50123566,-1.31663649315705
-8.50353845956306,TRUE,"2014-04-13 14:12:28",2,28,FALSE,4968416.67099059,-1184943.40991283,4968430.48347448,-1184944.49533687,"2014-04-13 14:12:28","2014-04-13 14:28:14",15.7666666666667,61.790574504844,-55.2033133036825,"B3",-1184944.49533687,-1.31291499990777
-8.50353966212237,TRUE,"2014-04-14 11:26:31",5,49,FALSE,4967372.66733774,-1184931.0445314,4967343.24542788,-1184820.00519803,"2014-04-14 11:26:31","2014-04-14 11:42:01",15.5,97.3059113998815,114.975304759318,"B3",-1184820.00519803,-1.32082054098679
-8.50354020255618,TRUE,"2014-04-13 13:56:49",2,27,FALSE,4968357.76148535,-1184961.42068843,4968336.96598974,-1184934.01554213,"2014-04-13 13:56:49","2014-04-13 14:12:28",15.65,22.8190016937934,-9.84908645677746,"B3",-1184934.01554213,-1.31359476560935
-8.503542021,TRUE,"2014-04-13 13:56:49",2,27,TRUE,4968357.76148535,-1184961.42068843,4968416.67099059,-1184943.40991283,"2014-04-13 13:56:49","2014-04-13 14:12:28",15.65,61.601752527726,-27.6716761293456,"B3",-1184943.40991283,-1.31301501999998
-8.503543027,TRUE,"2014-04-13 10:49:45",1,18,TRUE,4968457.88171952,-1184982.56909625,4968449.66987863,-1184947.33479144,"2014-04-13 10:49:45","2014-04-13 11:05:42",15.95,36.1791451993794,87.1184884697679,"B3",-1184947.33479144,-1.31277496999998
-8.50354780299742,TRUE,"2014-04-13 11:22:17",1,20,FALSE,4968468.74658613,-1184961.97004652,4968408.50144331,-1184943.28238567,"2014-04-13 11:22:17","2014-04-13 11:37:51",15.5666666666667,64.0916840646574,-160.569438921708,"B3",-1184943.28238567,-1.31307375468174
-8.5035598717711,TRUE,"2014-04-13 12:25:02",1,24,FALSE,4968427.17176534,-1185028.02829188,4968832.24414266,-1184993.56583927,"2014-04-13 12:25:02","2014-04-13 12:40:40",15.6333333333333,406.814090203541,106.90671811022,"B3",-1184993.56583927,-1.30999139447552
-8.50356321915567,TRUE,"2014-04-13 09:32:22",1,13,FALSE,4968379.65648376,-1184964.91682588,4968331.2685906,-1184936.58377412,"2014-04-13 09:32:22","2014-04-13 09:47:47",15.4166666666667,68.5902585703683,-54.1947951646861,"B3",-1184936.58377412,-1.31363354047181
-8.5035642748474,TRUE,"2014-04-16 12:04:39",12,120,FALSE,4967633.08559592,-1185125.36058421,4967739.3877474,-1184868.86593006,"2014-04-16 12:04:39","2014-04-16 12:20:34",15.9166666666667,193.818974233946,44.9725708550231,"B3",-1184868.86593006,-1.31793712842672
-8.50356657852323,TRUE,"2014-04-13 10:49:45",1,18,FALSE,4968457.88171952,-1184982.56909625,4968510.60353043,-1184957.6187845,"2014-04-13 10:49:45","2014-04-13 11:05:42",15.95,53.7154526944176,-125.856348622614,"B3",-1184957.6187845,-1.3123292118887
-8.50356821257366,TRUE,"2014-04-17 14:09:04",16,159,FALSE,4967895.26229255,-1184999.36438082,4967868.43398571,-1184884.21271031,"2014-04-17 14:09:04","2014-04-17 14:24:36",15.5333333333333,114.289412308572,-136.422329253674,"B3",-1184884.21271031,-1.31699832832016
-8.5035757980539,TRUE,"2014-04-13 11:22:17",1,20,FALSE,4968468.74658613,-1184961.97004652,4968477.51221395,-1184955.11448571,"2014-04-13 11:22:17","2014-04-13 11:37:51",15.5666666666667,13.325982914118,-118.527598332953,"B3",-1184955.11448571,-1.31256875473315
-8.50357838610948,TRUE,"2014-04-13 10:33:57",1,17,FALSE,4968388.15154934,-1185002.56506919,4968357.11752414,-1184941.67074788,"2014-04-13 10:33:57","2014-04-13 10:49:45",15.8,51.339902795917,153.016358621617,"B3",-1184941.67074788,-1.31344384491859
-8.50358382236359,TRUE,"2014-04-14 11:26:31",5,49,FALSE,4967372.66733774,-1184931.0445314,4967352.22057805,-1184827.21445822,"2014-04-14 11:26:31","2014-04-14 11:42:01",15.5,87.9516881823306,26.9381614195911,"B3",-1184827.21445822,-1.32075019107031
-8.50359430359866,TRUE,"2014-04-13 09:47:47",1,14,FALSE,4968390.56408345,-1184985.19689339,4968276.36410759,-1184934.63868365,"2014-04-13 09:47:47","2014-04-13 10:03:09",15.3666666666667,128.085835738535,65.5034923854155,"B3",-1184934.63868365,-1.31402917401832
-8.50360227663167,TRUE,"2014-04-13 09:47:47",1,14,FALSE,4968390.56408345,-1184985.19689339,4968684.88122631,-1184982.60131382,"2014-04-13 09:47:47","2014-04-13 10:03:09",15.3666666666667,294.488351898265,106.848251081405,"B3",-1184982.60131382,-1.31105794976
-8.50360259577803,TRUE,"2014-04-14 10:55:34",5,47,FALSE,4967391.14809481,-1185015.32566459,4967710.55894208,-1184870.9239773,"2014-04-14 10:55:34","2014-04-14 11:11:02",15.4666666666667,338.912188522851,0.340885435447362,"B3",-1184870.9239773,-1.31814234238659
-8.50361258566717,TRUE,"2014-04-13 10:18:35",1,16,FALSE,4968423.57701914,-1184995.01292633,4968482.65054715,-1184960.85282942,"2014-04-13 10:18:35","2014-04-13 10:33:57",15.3666666666667,72.3159225696864,13.1811835798958,"B3",-1184960.85282942,-1.31252715661883
-8.50362239853247,TRUE,"2014-04-14 13:17:46",5,56,FALSE,4967696.31257845,-1185064.86385824,4967728.14741039,-1184875.71208341,"2014-04-14 13:17:46","2014-04-14 13:33:24",15.6333333333333,210.312200439091,120.799363672077,"B3",-1184875.71208341,-1.3180121679773
-8.50362912166129,TRUE,"2014-04-13 11:53:27",1,22,FALSE,4968417.48138112,-1185051.83573169,4968459.61368443,-1184960.52559508,"2014-04-13 11:53:27","2014-04-13 12:09:12",15.75,87.4917405685003,139.298442118197,"B3",-1184960.52559508,-1.31269275177677
-8.50363011526198,TRUE,"2014-04-16 15:11:52",12,132,FALSE,4967860.10414325,-1184999.81427203,4967961.75925477,-1184903.57711762,"2014-04-16 15:11:52","2014-04-16 15:27:19",15.45,120.319614557306,-162.798354322073,"B3",-1184903.57711762,-1.31631260045449
-8.503631959,TRUE,"2014-04-13 11:05:42",1,19,TRUE,4968449.66987863,-1184947.33479144,4968468.74658613,-1184961.97004652,"2014-04-13 11:05:42","2014-04-13 11:22:17",16.5833333333333,24.0449159287129,-140.614049136679,"B3",-1184961.97004652,-1.31262601999999
-8.50364139731384,TRUE,"2014-04-13 10:18:35",1,16,FALSE,4968423.57701914,-1184995.01292633,4968478.83958671,-1184964.44852926,"2014-04-13 10:18:35","2014-04-13 10:33:57",15.3666666666667,67.1328681865121,57.1524713515935,"B3",-1184964.44852926,-1.31255154707677
-8.50364565128633,TRUE,"2014-04-13 09:32:22",1,13,FALSE,4968379.65648376,-1184964.91682588,4968384.63198456,-1184954.24078235,"2014-04-13 09:32:22","2014-04-13 09:47:47",15.4166666666667,31.3534115973309,32.8273582629179,"B3",-1184954.24078235,-1.31323603865288
